Order ID,SKU,Amount,Qty
406-3413100-5655523,JNE3797-KR-S,771.0,1
405-4677194-4043549,JNE3797-KR-S,771.0,1
405-5608616-6511569,JNE3797-KR-S,,0
408-0117925-8784356,JNE3797-KR-S,0.0,1
404-7686105-7886764,J0230-SKD-M,1349.0,1
403-0223061-4467548,JNE3797-KR-S,771.0,1
408-9467257-6619513,J0230-SKD-M,1349.0,1
402-3359623-6722764,JNE3797-KR-S,771.0,1
402-9063683-0664316,JNE3797-KR-S,771.0,1
403-8495474-8115524,JNE3797-KR-S,771.0,1
402-0722800-3372358,J0230-SKD-M,1349.0,1
171-4104998-4695561,JNE3797-KR-M,771.0,1
404-5071098-6795507,JNE3797-KR-M,771.0,1
171-3382461-3081144,JNE3797-KR-M,771.0,1
405-7980707-1374742,JNE3797-KR-M,771.0,1
171-3172996-5804353,JNE3797-KR-L,771.0,1
408-5986274-5993155,JNE3797-KR-S,771.0,1
405-9151197-3337159,JNE3797-KR-M,771.0,1
403-0169465-6545129,JNE3797-KR-M,771.0,1
171-8488275-1446746,JNE3797-KR-M,771.0,1
171-0081482-3671537,JNE3797-KR-M,,0
171-3710733-0930734,JNE3797-KR-M,771.0,1
171-4156217-8905128,J0230-SKD-M,1349.0,1
407-8953704-1788311,JNE3797-KR-M,771.0,1
408-0327508-3257159,JNE3797-KR-M,771.0,1
408-2095618-8971504,JNE3797-KR-M,771.0,1
407-6013846-5365131,JNE3797-KR-M,771.0,1
404-3835527-0213105,JNE3797-KR-M,771.0,1
406-2090507-0157100,JNE3797-KR-M,771.0,1
407-8130274-0717933,JNE3797-KR-M,771.0,1
408-9540829-9997927,JNE3797-KR-M,771.0,1
404-9905868-7926703,JNE3797-KR-M,771.0,1
406-7860369-4795533,JNE3797-KR-M,771.0,1
402-5620711-7279539,JNE3797-KR-M,771.0,1
404-6436243-3189926,JNE3797-KR-M,,0
403-0567087-3453139,J0230-SKD-M,1349.0,1
408-1117289-8799534,JNE3797-KR-M,771.0,1
405-9070006-1677137,JNE3797-KR-M,771.0,1
402-7940229-9936304,JNE3797-KR-M,771.0,1
171-1828497-5978704,JNE3797-KR-M,771.0,1
404-7178462-5548309,JNE3797-KR-M,771.0,1
404-8325538-0151518,JNE3797-KR-M,771.0,1
171-6313992-6833150,JNE3797-KR-M,771.0,1
404-4568586-8797142,JNE3797-KR-M,771.0,1
408-3161364-6221138,JNE3797-KR-M,771.0,1
404-6910931-7865101,JNE3797-KR-M,771.0,1
408-7717029-3512337,JNE3797-KR-M,771.0,1
403-8509920-4055506,J0230-SKD-M,1349.0,1
406-3486533-8376361,J0230-SKD-M,1349.0,1
171-1996263-5106703,JNE3797-KR-L,771.0,1
406-1064047-5049920,JNE3797-KR-L,734.29,0
407-0383231-7377132,JNE3405-KR-L,435.0,1
404-5486859-7424352,J0230-SKD-M,1349.0,1
402-7334770-6101120,JNE3797-KR-L,771.0,1
406-4879831-7210702,J0230-SKD-M,1349.0,1
402-1715498-4975550,JNE3405-KR-L,435.0,1
407-3557080-1396347,JNE3797-KR-S,771.0,1
407-9659787-0223556,JNE3797-KR-S,771.0,1
407-4283011-5354700,JNE3797-KR-S,771.0,1
408-7509657-5973951,JNE3797-KR-S,734.29,0
171-1144324-9213111,JNE3797-KR-S,771.0,1
404-4250489-8675553,JNE3797-KR-S,771.0,1
405-2653778-5479538,J0230-SKD-M,1349.0,1
402-6120961-8741127,JNE3797-KR-S,771.0,1
406-4703733-1076336,J0230-SKD-M,1349.0,1
405-7504864-5385954,JNE3797-KR-L,771.0,1
406-4404290-7180306,J0230-SKD-M,1349.0,1
405-2886468-9264351,JNE3797-KR-L,771.0,1
403-5351757-6341126,J0230-SKD-M,1349.0,1
406-3874697-9181111,JNE3797-KR-L,771.0,1
406-9118183-1825959,JNE3797-KR-L,771.0,1
407-1052840-3647518,JNE3797-KR-M,771.0,1
403-8566408-7041154,JNE3797-KR-S,771.0,1
408-9297194-4173101,JNE3797-KR-L,771.0,1
171-5512740-9328362,JNE3797-KR-S,734.29,0
406-2477299-7305168,JNE3797-KR-S,771.0,1
403-1501511-6724333,JNE3797-KR-L,771.0,1
403-2934474-5217908,JNE3797-KR-L,771.0,1
405-5709755-3445923,JNE3797-KR-L,734.29,0
407-8705293-3109956,JNE3797-KR-L,771.0,1
408-8466290-5851558,J0230-SKD-M,1349.0,1
404-2178927-5945912,J0230-SKD-M,1349.0,1
407-7111508-5785164,JNE3797-KR-S,771.0,1
405-4281104-2735550,JNE3797-KR-S,771.0,1
403-5501513-1839535,J0230-SKD-M,1349.0,1
407-8410727-2012343,JNE3797-KR-L,771.0,1
405-0298352-2924342,JNE3797-KR-L,771.0,1
404-6463741-5349112,JNE3797-KR-L,771.0,1
402-1698236-8339500,JNE3797-KR-S,771.0,1
171-2450495-2842761,JNE3797-KR-S,771.0,1
407-8990003-3455568,JNE3797-KR-S,771.0,1
402-2492273-8267502,JNE3797-KR-L,771.0,1
407-1057366-6979546,JNE3797-KR-S,771.0,1
405-4048488-8069907,JNE3797-KR-L,771.0,1
171-7163129-6179515,J0230-SKD-M,,0
404-8959778-1904319,JNE3797-KR-L,771.0,1
402-7241269-7213101,JNE3797-KR-L,771.0,1
402-1626194-7700325,JNE3797-KR-L,734.29,0
408-0871700-7881950,JNE3797-KR-L,734.29,0
405-2853254-6132337,JNE3797-KR-L,771.0,1
404-7382087-7968359,J0230-SKD-M,1349.0,1
406-3267057-0092367,JNE3797-KR-S,771.0,1
403-5774565-3242727,JNE3797-KR-L,771.0,1
402-4207609-4381960,JNE3797-KR-L,771.0,1
406-9421771-6265119,JNE3797-KR-L,771.0,1
171-2959739-0207516,JNE3797-KR-L,771.0,1
402-4798122-9611539,JNE3797-KR-S,771.0,1
405-9327671-6304335,JNE3797-KR-L,771.0,1
404-2514397-5384342,JNE3797-KR-L,771.0,1
404-4814202-4931557,JNE3797-KR-S,771.0,1
405-2641216-7228347,JNE3797-KR-S,771.0,1
403-7309563-6891511,J0230-SKD-M,1349.0,1
407-5983030-0364308,JNE3797-KR-L,771.0,1
402-9896401-1680301,JNE3797-KR-L,734.29,0
405-4459721-8815514,JNE3797-KR-L,771.0,1
403-0981113-7318705,JNE3797-KR-S,771.0,1
171-7997952-3469933,JNE3797-KR-L,,0
407-4263884-3210722,JNE3797-KR-S,771.0,1
405-5101312-5527559,J0230-SKD-M,1349.0,1
404-6415304-6206744,JNE3797-KR-S,771.0,1
403-4277107-8613959,JNE3797-KR-S,1542.0,2
406-9388855-0750705,J0230-SKD-M,1349.0,1
403-8714817-5961135,JNE3797-KR-S,771.0,1
402-1296814-9177952,JNE3797-KR-S,771.0,1
407-2924098-1501101,JNE3797-KR-L,734.29,0
171-1387268-4317140,JNE3797-KR-S,771.0,1
171-4273511-3260347,JNE3797-KR-L,,0
403-3005684-5317159,JNE3405-KR-L,435.0,1
404-5669670-5317121,JNE3797-KR-S,771.0,1
403-6684549-4894738,JNE3797-KR-L,771.0,1
402-3327905-6936338,JNE3797-KR-S,771.0,1
171-6713465-2175530,J0230-SKD-M,1349.0,1
171-9919354-8645906,JNE3797-KR-L,771.0,1
171-6173813-6941921,JNE3797-KR-S,771.0,1
171-2775526-1241901,JNE3797-KR-L,771.0,1
403-1055558-7602700,JNE3797-KR-M,771.0,1
403-9059284-9276335,JNE3797-KR-L,771.0,1
402-3769445-0577165,JNE3797-KR-S,771.0,1
408-5779985-5141138,JNE3797-KR-L,771.0,1
408-0341606-6057956,JNE3797-KR-M,771.0,1
408-9653158-3969924,JNE3797-KR-M,771.0,1
404-6563710-0817940,JNE3797-KR-L,771.0,1
404-7154812-5453136,JNE3797-KR-S,771.0,1
403-9710138-3177904,JNE3797-KR-L,771.0,1
402-6188687-8177914,JNE3797-KR-S,771.0,1
407-6074397-4036339,JNE3797-KR-M,771.0,1
403-2952661-3397929,JNE3797-KR-M,771.0,1
406-9603858-5188353,JNE3797-KR-L,771.0,1
405-8490799-2481951,JNE3797-KR-S,771.0,1
406-1184237-3510749,J0230-SKD-M,1349.0,1
406-1184237-3510749,JNE3797-KR-M,771.0,1
405-4322864-1455514,JNE3797-KR-S,771.0,1
402-5793769-1507515,JNE3797-KR-S,771.0,1
407-8971122-4153108,JNE3797-KR-M,771.0,1
405-4439972-3149110,JNE3797-KR-S,,0
404-7577805-3888362,JNE3797-KR-M,771.0,1
402-8803114-2956314,JNE3797-KR-L,771.0,1
171-4559226-1886725,JNE3797-KR-S,771.0,1
408-7593597-3041910,JNE3797-KR-S,771.0,1
405-5921734-1737151,JNE3797-KR-L,771.0,1
402-3640314-5432350,JNE3797-KR-L,771.0,1
171-9617506-6371539,J0230-SKD-M,1349.0,1
406-7251355-0691562,JNE3797-KR-S,771.0,1
402-0288903-2625131,JNE3797-KR-S,771.0,1
403-9644938-5957945,J0230-SKD-M,1204.46,0
408-0468204-8847518,JNE3797-KR-M,771.0,1
406-8342823-2891515,JNE3797-KR-S,771.0,1
408-3876257-2998754,J0230-SKD-M,1349.0,1
402-3898872-1297139,JNE3797-KR-M,771.0,1
404-8734572-8516321,JNE3797-KR-M,771.0,1
405-2851484-3417953,JNE3797-KR-S,771.0,1
404-9271242-9113148,JNE3797-KR-L,771.0,1
408-2467987-5769106,J0230-SKD-M,1349.0,1
407-8739949-3372338,JNE3797-KR-S,771.0,1
406-0724882-8893137,JNE3797-KR-L,771.0,1
408-9388473-8117159,JNE3797-KR-L,771.0,1
402-5020734-1013124,JNE3797-KR-M,771.0,1
403-5544067-9343529,JNE3797-KR-S,771.0,1
403-8943798-4320303,JNE3797-KR-S,771.0,1
403-8747856-1970702,JNE3797-KR-S,771.0,1
403-9418431-6044342,JNE3797-KR-S,771.0,1
405-1237909-4764356,JNE3797-KR-M,771.0,1
408-9075189-1757103,JNE3797-KR-M,771.0,1
404-8667819-4460305,JNE3797-KR-M,771.0,1
403-3706298-9539502,JNE3797-KR-M,771.0,1
402-3681445-3025955,JNE3797-KR-M,771.0,1
403-7953516-8788322,JNE3797-KR-L,771.0,1
408-0694067-2450727,JNE3797-KR-L,771.0,1
402-3426509-2036323,JNE3797-KR-L,771.0,1
403-8286624-7540316,JNE3797-KR-L,771.0,1
402-4272603-3683508,JNE3797-KR-S,771.0,1
403-4214140-5984309,JNE3797-KR-M,771.0,1
403-8948822-5737955,JNE3797-KR-L,771.0,1
402-4275640-2180331,JNE3797-KR-M,771.0,1
408-0954707-5288337,JNE3797-KR-M,771.0,1
402-3057947-7326750,JNE3797-KR-M,771.0,1
407-6712190-5205150,JNE3797-KR-M,771.0,1
404-2390566-1261152,JNE3797-KR-L,,0
403-0657016-1737911,JNE3797-KR-L,771.0,1
404-9480484-5959548,JNE3797-KR-S,771.0,1
407-2376198-8765106,JNE3797-KR-L,771.0,1
408-2035734-5274711,JNE3797-KR-M,771.0,1
402-1734707-0461130,JNE3797-KR-L,771.0,1
405-3598892-2151555,JNE3797-KR-L,771.0,1
408-2368277-6240312,JNE3797-KR-M,,0
408-3942391-8438732,JNE3797-KR-M,771.0,1
404-7534324-1319566,JNE3797-KR-L,771.0,1
405-4184099-4631530,JNE3797-KR-L,771.0,1
403-9516523-9958705,JNE3797-KR-S,771.0,1
403-7344748-8761929,JNE3797-KR-L,734.29,0
408-7441191-6777135,JNE3797-KR-M,771.0,1
408-8174171-8873926,JNE3797-KR-S,771.0,1
403-6295371-7262737,JNE3797-KR-L,734.29,0
407-2447574-4784345,JNE3797-KR-M,771.0,1
404-2275393-0210706,JNE3797-KR-M,,0
171-1817982-0161933,JNE3797-KR-L,771.0,1
171-7812718-3841153,JNE3797-KR-L,771.0,1
408-1752143-5405102,JNE3797-KR-S,771.0,1
402-9623938-4319558,JNE3797-KR-M,771.0,1
403-9113071-4944350,JNE3797-KR-M,771.0,1
403-8416529-8905946,JNE3797-KR-L,734.29,0
403-4617854-3772316,JNE3797-KR-S,771.0,1
171-0391283-5249941,JNE3797-KR-M,771.0,1
402-9783883-6898746,JNE3797-KR-M,771.0,1
171-4968501-8644360,J0230-SKD-M,1349.0,1
403-1663409-3962705,JNE3797-KR-M,771.0,1
403-0629705-9889115,JNE3797-KR-M,771.0,1
408-2140336-2935507,JNE3797-KR-M,771.0,1
171-1318679-3973921,JNE3797-KR-L,771.0,1
171-4787687-9939569,JNE3797-KR-L,771.0,1
408-1728334-2144304,JNE3797-KR-S,771.0,1
406-0606595-7239569,JNE3797-KR-L,771.0,1
408-6698594-8141163,JNE3797-KR-M,771.0,1
406-6797745-3581931,JNE3797-KR-L,771.0,1
171-7459264-0345949,JNE3797-KR-L,771.0,1
171-5375226-1890718,JNE3797-KR-L,771.0,1
406-8207914-2275523,JNE3797-KR-L,771.0,1
404-3934975-9134700,JNE3797-KR-M,771.0,1
404-0089363-3529135,JNE3797-KR-M,771.0,1
171-2275286-4497937,JNE3797-KR-M,771.0,1
405-0669090-7501949,JNE3797-KR-S,,0
403-7439972-4000353,J0230-SKD-M,1349.0,1
408-5154885-7800365,J0230-SKD-M,1349.0,1
171-0924772-9064305,J0230-SKD-M,1349.0,1
171-1035907-7160341,JNE3797-KR-M,734.29,0
171-1519139-2797101,JNE3797-KR-S,771.0,1
171-0979061-8701107,JNE3797-KR-L,,0
405-7915329-5988365,JNE3797-KR-M,771.0,1
171-5490167-1736316,JNE3797-KR-S,771.0,1
403-0165838-8890779,JNE3797-KR-L,771.0,1
171-9403098-8440324,JNE3797-KR-S,771.0,1
403-4016769-1933939,JNE3797-KR-L,771.0,1
404-9739994-6032348,JNE3797-KR-M,771.0,1
402-3394555-5273157,JNE3797-KR-M,771.0,1
402-4454219-8797129,JNE3797-KR-M,771.0,1
406-8139088-3977908,JNE3797-KR-M,771.0,1
406-3171994-8231513,JNE3797-KR-L,771.0,1
408-2086359-8803562,JNE3797-KR-S,0.0,1
402-1090294-6639556,JNE3797-KR-M,771.0,1
407-0497551-3121159,JNE3797-KR-L,,0
403-3608764-7762747,JNE3797-KR-M,771.0,1
407-1812585-5970749,JNE3797-KR-L,,0
408-7874767-8839503,JNE3797-KR-L,771.0,1
403-1120703-9827546,JNE3797-KR-S,771.0,1
405-6468098-3054733,JNE3797-KR-S,771.0,1
171-8655419-2711557,JNE3797-KR-S,771.0,1
403-9846546-9197103,JNE3797-KR-M,771.0,1
404-2050627-2741962,JNE3797-KR-S,771.0,1
402-6520562-6695555,JNE3797-KR-M,771.0,1
405-3574820-2619503,JNE3797-KR-S,771.0,1
171-7654016-6365104,JNE3797-KR-M,771.0,1
402-9764335-9429163,JNE3797-KR-L,771.0,1
402-8881086-7569925,JNE3797-KR-S,771.0,1
402-9137494-1811563,JNE3797-KR-L,771.0,1
406-3048143-4953958,JNE3797-KR-S,771.0,1
403-2875630-3225900,JNE3797-KR-M,771.0,1
404-1479901-9841933,JNE3797-KR-M,771.0,1
406-9668059-7757916,JNE3797-KR-M,771.0,1
402-5876030-7457118,JNE3797-KR-S,771.0,1
403-8239132-2897121,JNE3797-KR-M,771.0,1
171-1704884-3505133,JNE3797-KR-S,771.0,1
405-4268974-7929136,JNE3797-KR-S,771.0,1
406-3804323-2531508,JNE3797-KR-M,,0
408-3778334-8250710,JNE3797-KR-S,771.0,1
403-8157581-9568340,JNE3797-KR-M,771.0,1
406-5509688-9005945,JNE3797-KR-L,771.0,1
402-6918602-6989168,JNE3797-KR-L,771.0,1
406-8280226-5030722,JNE3797-KR-L,771.0,1
406-5903280-1978727,JNE3797-KR-L,771.0,1
171-3264692-9333911,JNE3797-KR-M,771.0,1
406-1494103-6608319,JNE3797-KR-L,771.0,1
402-8852586-8563557,JNE3797-KR-S,,0
402-1059643-9191537,JNE3797-KR-S,771.0,1
408-6650172-0740335,JNE3797-KR-M,771.0,1
405-5574747-2162706,JNE3797-KR-L,771.0,1
403-8472692-4950742,JNE3797-KR-L,771.0,1
405-2059747-9097152,JNE3797-KR-L,771.0,1
405-0322273-4278709,JNE3797-KR-L,771.0,1
403-9069799-3192338,JNE3797-KR-L,771.0,1
171-4472879-4801941,JNE3797-KR-S,771.0,1
407-9867344-6537164,JNE3797-KR-L,771.0,1
402-2922526-0288355,JNE3797-KR-L,771.0,1
408-4135116-5321121,JNE3797-KR-L,771.0,1
408-5911461-2717110,JNE3797-KR-L,0.0,1
171-3327291-3390738,JNE3797-KR-M,771.0,1
403-6605342-6393911,JNE3797-KR-M,771.0,1
403-0608719-1353115,JNE3797-KR-M,771.0,1
171-9796405-5394734,JNE3797-KR-M,734.29,0
404-8344846-3955509,JNE3797-KR-M,734.29,0
402-8019815-7194750,JNE3797-KR-L,771.0,1
404-7198983-9757925,JNE3797-KR-S,771.0,1
405-5524157-9885944,JNE3797-KR-M,771.0,1
405-8874682-9067512,JNE3797-KR-M,771.0,1
406-7365812-9509132,JNE3797-KR-L,771.0,1
403-3762128-6016305,JNE3797-KR-L,771.0,1
404-8369052-3868353,JNE3797-KR-L,771.0,1
171-7106839-9914741,JNE3797-KR-L,771.0,1
407-4732830-3273100,JNE3797-KR-L,771.0,1
403-4033926-0817154,JNE3797-KR-M,771.0,1
405-5992280-9853950,JNE3797-KR-L,771.0,1
407-3119074-7340324,JNE3797-KR-L,771.0,1
403-5567297-7447506,JNE3797-KR-L,771.0,1
171-1575499-0041131,JNE3797-KR-M,771.0,1
408-2243790-1408362,JNE3797-KR-S,771.0,1
402-9578759-7909114,JNE3797-KR-M,771.0,1
171-1808937-3521160,JNE3797-KR-L,771.0,1
405-3521315-8994705,JNE3797-KR-M,771.0,1
408-7471748-9044316,JNE3797-KR-L,,0
403-1191066-2916308,JNE3797-KR-S,771.0,1
171-3836732-5330719,JNE3797-KR-S,771.0,1
408-5128814-4583513,JNE3797-KR-S,771.0,1
408-0534877-2913916,JNE3797-KR-S,,0
171-0835121-5646716,J0230-SKD-M,1349.0,1
404-6805921-4310711,JNE3797-KR-S,771.0,1
404-6586718-5914717,JNE3797-KR-S,771.0,1
404-0858329-8692341,JNE3797-KR-S,771.0,1
171-0197860-3009100,JNE3797-KR-L,771.0,1
405-4699758-4098725,JNE3797-KR-M,771.0,1
405-7004199-1681148,JNE3797-KR-S,771.0,1
403-0697208-9407544,JNE3797-KR-L,771.0,1
404-4314087-7453132,JNE3797-KR-S,771.0,1
171-5435309-9013100,JNE3797-KR-L,771.0,1
406-4499712-6342748,JNE3797-KR-S,771.0,1
403-7541255-0051530,JNE3797-KR-L,771.0,1
171-1877296-4468335,JNE3797-KR-S,771.0,1
405-5118693-9608362,JNE3797-KR-S,771.0,1
404-9288057-0380341,JNE3797-KR-L,771.0,1
403-8594660-6173114,JNE3797-KR-S,771.0,1
407-4359825-2709151,JNE3797-KR-L,,0
403-6537592-3326756,J0230-SKD-M,1349.0,1
404-7531014-0550741,JNE3797-KR-M,734.29,0
171-1494329-4157114,JNE3797-KR-S,771.0,1
402-9537518-9869160,JNE3797-KR-S,771.0,1
403-9641946-9693956,JNE3797-KR-L,771.0,1
404-6544367-9358722,JNE3797-KR-L,771.0,1
407-1085584-7235505,JNE3797-KR-L,771.0,1
408-1967908-9242717,JNE3797-KR-M,771.0,1
407-1625682-9553956,JNE3797-KR-L,771.0,1
405-6871822-3437148,JNE3797-KR-L,771.0,1
402-7628430-1053964,JNE3797-KR-L,734.29,0
403-0663542-7426734,JNE3797-KR-M,771.0,1
403-7490636-9610705,JNE3797-KR-M,734.28,0
404-9908784-1647547,JNE3797-KR-M,771.0,1
407-8481321-9624367,JNE3797-KR-S,771.0,1
407-6211025-7748304,JNE3797-KR-L,771.0,1
403-0212587-9969164,J0230-SKD-M,1349.0,1
404-8091944-4326766,JNE3797-KR-S,771.0,1
405-0807894-8239500,JNE3797-KR-S,771.0,1
407-9291612-7249965,JNE3797-KR-L,771.0,1
407-4439132-6758728,JNE3797-KR-L,771.0,1
406-3013734-1642718,JNE3797-KR-L,771.0,1
403-6077134-3405162,JNE3797-KR-L,771.0,1
403-1848353-1146702,JNE3405-KR-L,435.0,1
408-1169334-6077935,JNE3797-KR-L,771.0,1
402-2936534-3273954,JNE3797-KR-S,771.0,1
408-8876206-6636308,JNE3797-KR-L,771.0,1
405-5413856-1981133,JNE3797-KR-S,771.0,1
403-2300264-5086710,JNE3797-KR-S,771.0,1
404-3238219-7466759,JNE3797-KR-L,771.0,1
407-2673387-6828347,JNE3797-KR-L,734.29,0
407-4279487-1484365,JNE3797-KR-S,771.0,1
403-6995209-5609962,JNE3797-KR-L,734.29,0
408-7892623-7481943,J0230-SKD-M,1349.0,1
402-4593990-2957112,JNE3797-KR-S,734.29,0
406-4942986-1716364,JNE3797-KR-S,771.0,1
403-0826820-5429903,JNE3797-KR-S,734.29,0
404-1420786-7445153,JNE3797-KR-S,771.0,1
403-9376440-4211527,JNE3797-KR-S,771.0,1
171-1882313-9816367,JNE3797-KR-M,771.0,1
407-4960593-9165112,JNE3797-KR-L,771.0,1
406-0640225-5229160,JNE3405-KR-L,435.0,1
402-7603194-7433166,JNE3797-KR-L,771.0,1
403-2065055-1935550,JNE3405-KR-L,435.0,1
404-1593063-7933951,J0230-SKD-M,1204.46,0
405-0058984-5675508,JNE3797-KR-M,771.0,1
403-5301288-1993963,JNE3797-KR-S,771.0,1
405-3656913-4116305,JNE3797-KR-M,771.0,1
403-7889767-3504307,JNE3797-KR-M,771.0,1
403-1434325-8010738,JNE3797-KR-M,,0
408-3377072-7053146,JNE3797-KR-M,0.0,1
171-1913685-1893106,JNE3797-KR-S,771.0,1
402-4010314-2653940,JNE3797-KR-L,771.0,1
408-2985442-7828347,JNE3797-KR-M,771.0,1
408-0740355-6077915,JNE3797-KR-M,,0
408-8641450-9868358,JNE3797-KR-M,0.0,1
407-5984706-9344314,JNE3797-KR-S,771.0,1
406-3671456-8369956,JNE3797-KR-L,771.0,1
406-0057755-8929951,J0230-SKD-M,1349.0,1
402-7731259-7809107,JNE3797-KR-S,771.0,1
408-0201679-1076310,JNE3797-KR-M,771.0,1
407-1560090-0013166,JNE3797-KR-M,771.0,1
407-6699795-8233920,JNE3797-KR-M,,0
171-4430083-0245962,JNE3797-KR-L,771.0,1
408-8779262-2127533,JNE3797-KR-S,771.0,1
407-2253749-4181932,JNE3797-KR-L,771.0,1
171-1097543-8681900,JNE3797-KR-L,771.0,1
403-8159333-0653908,JNE3797-KR-L,734.29,0
405-4279934-7721944,JNE3797-KR-L,771.0,1
403-1908252-3566731,JNE3797-KR-L,771.0,1
407-0347709-3817961,JNE3797-KR-M,734.29,0
408-4036564-0621919,JNE3797-KR-M,771.0,1
171-0651536-2390749,J0230-SKD-M,1349.0,1
171-8702196-2996314,JNE3797-KR-M,771.0,1
402-8658481-4880334,JNE3797-KR-S,771.0,1
404-0203303-4668379,JNE3797-KR-L,771.0,1
403-0687285-5689948,JNE3797-KR-S,771.0,1
404-4329927-3629139,JNE3797-KR-M,771.0,1
404-1777846-8941908,JNE3797-KR-L,771.0,1
171-2849921-3321147,J0230-SKD-M,1204.46,0
404-2824715-7489942,JNE3797-KR-S,771.0,1
405-5187080-3525933,JNE3797-KR-S,771.0,1
403-2289943-3595522,JNE3797-KR-M,771.0,1
407-1545690-3007564,JNE3797-KR-S,771.0,1
407-2240921-4747532,JNE3797-KR-L,771.0,1
407-6342106-1522714,JNE3797-KR-L,771.0,1
405-7512539-9736318,JNE3797-KR-L,771.0,1
408-0868442-8285908,JNE3797-KR-M,0.0,1
408-5237719-6982742,JNE3797-KR-M,,0
402-3140012-5776348,J0230-SKD-M,1349.0,1
403-1342327-9797911,JNE3797-KR-M,771.0,1
407-6869025-7245151,JNE3797-KR-L,771.0,1
171-3236382-3257156,JNE3797-KR-L,771.0,1
403-6812693-8138704,J0230-SKD-M,1349.0,1
403-3536044-7497124,JNE3797-KR-S,771.0,1
405-3193013-3662750,JNE3797-KR-M,771.0,1
407-5491155-4240362,JNE3797-KR-M,734.29,0
408-7795559-0469933,JNE3797-KR-M,771.0,1
408-7184561-1841102,J0230-SKD-M,1349.0,1
171-7923144-9498710,JNE3797-KR-L,771.0,1
407-7314197-4627545,JNE3797-KR-L,771.0,1
171-1839724-6968341,JNE3797-KR-L,771.0,1
406-0201748-3765128,JNE3797-KR-M,771.0,1
405-2776805-9953937,JNE3797-KR-L,734.29,0
171-7196557-0875517,JNE3797-KR-L,734.29,0
405-3785500-6152368,JNE3405-KR-L,435.0,1
403-3844282-2372305,JNE3797-KR-L,771.0,1
406-0282229-1273963,JNE3797-KR-L,771.0,1
171-4035132-9939548,JNE3797-KR-S,771.0,1
408-1006679-3861928,JNE3797-KR-L,771.0,1
403-4191295-0025949,JNE3797-KR-M,771.0,1
406-0700551-4460326,JNE3797-KR-L,771.0,1
402-5981139-7693133,JNE3797-KR-S,771.0,1
402-5981139-7693133,JNE3797-KR-M,771.0,1
402-5252307-7109961,JNE3797-KR-M,,0
402-9662244-4266763,JNE3797-KR-L,771.0,1
402-7405683-1017131,JNE3797-KR-M,771.0,1
402-6841791-1266720,JNE3797-KR-M,771.0,1
404-9447560-0540369,JNE3797-KR-S,771.0,1
404-9514367-7372338,JNE3797-KR-L,771.0,1
407-1997595-1162709,JNE3797-KR-L,771.0,1
403-8744618-4641109,JNE3797-KR-L,771.0,1
407-6649146-8687525,JNE3797-KR-M,771.0,1
404-8047468-8361109,JNE3797-KR-L,,0
171-2223950-1833150,JNE3797-KR-S,771.0,1
408-2265258-6743533,JNE3797-KR-L,0.0,1
171-5115067-5675502,JNE3797-KR-S,,0
404-9486542-9971504,JNE3797-KR-L,,0
403-0678323-5679538,JNE3797-KR-M,771.0,1
171-8476223-6803526,JNE3797-KR-S,771.0,1
404-9796410-9555513,JNE3797-KR-M,771.0,1
402-9625262-6121947,JNE3797-KR-M,771.0,1
408-2454586-2161921,JNE3797-KR-S,771.0,1
404-8854283-1450740,JNE3797-KR-S,734.29,0
403-2789863-4361161,JNE3797-KR-M,771.0,1
402-2559627-2326762,JNE3797-KR-S,771.0,1
408-9746621-2393953,JNE3797-KR-S,734.29,0
406-5812791-7396348,J0230-SKD-M,1349.0,1
408-6638673-4065121,JNE3797-KR-S,734.29,0
403-1714075-4413126,JNE3797-KR-S,771.0,1
404-0169114-1699570,JNE3797-KR-S,,0
404-2644473-9499548,JNE3797-KR-S,,0
404-9487059-9105117,JNE3797-KR-S,,0
404-8006169-6733149,JNE3797-KR-S,,0
405-9863980-8469966,JNE3797-KR-S,734.29,0
171-2511568-9584317,JNE3797-KR-S,734.29,0
405-8322188-6524366,JNE3797-KR-L,771.0,1
171-0314493-7055545,JNE3797-KR-M,771.0,1
408-0271971-4224323,JNE3797-KR-L,771.0,1
408-8514402-3061107,JNE3797-KR-L,771.0,1
402-7484168-2437915,JNE3797-KR-L,771.0,1
408-3515157-0965937,J0230-SKD-M,,0
407-0758217-1374703,JNE3797-KR-S,771.0,1
404-7258492-4236346,JNE3797-KR-L,771.0,1
406-4251184-0577152,J0230-SKD-M,1349.0,1
404-8052468-4159521,JNE3797-KR-L,734.29,0
171-9890619-6905137,JNE3797-KR-L,771.0,1
402-3099063-3081121,JNE3797-KR-S,771.0,1
407-6841736-8026734,JNE3797-KR-S,734.29,0
407-1393004-5472300,JNE3797-KR-M,771.0,1
406-3141877-9675560,JNE3797-KR-L,771.0,1
407-1884531-4677123,JNE3797-KR-L,771.0,1
408-9440533-8401109,JNE3797-KR-S,771.0,1
408-6182207-3448349,JNE3797-KR-L,0.0,1
406-6530049-4317901,JNE3797-KR-L,771.0,1
406-6215698-3873937,JNE3797-KR-M,771.0,1
171-9092914-1589123,JNE3797-KR-L,771.0,1
406-3556218-4477121,JNE3797-KR-S,771.0,1
406-0456447-5465148,JNE3797-KR-M,771.0,1
405-3337107-1516323,JNE3797-KR-M,771.0,1
406-2480634-5125146,JNE3797-KR-M,771.0,1
404-4232290-7041948,JNE3797-KR-L,771.0,1
